# Temp u g r i z U B V R I NUV FUV M2 W1 W2
7.830000000000000000e+05 -1.189860000000000007e+01 -1.247450000000000081e+01 -1.308419999999999916e+01 -1.350440000000000040e+01 -1.388569999999999993e+01 -1.112969999999999970e+01 -1.242689999999999984e+01 -1.280840000000000067e+01 -1.320780000000000065e+01 -1.296410000000000018e+01 -1.091070000000000029e+01 -1.009800000000000075e+01 -1.089690000000000047e+01 -1.111250000000000071e+01 -1.061650000000000027e+01
7.840000000000000000e+05 -1.190269999999999939e+01 -1.247860000000000014e+01 -1.308840000000000003e+01 -1.350849999999999973e+01 -1.388979999999999926e+01 -1.113380000000000081e+01 -1.243099999999999916e+01 -1.281259999999999977e+01 -1.321189999999999998e+01 -1.296819999999999951e+01 -1.091479999999999961e+01 -1.010200000000000031e+01 -1.090099999999999980e+01 -1.111660000000000004e+01 -1.062059999999999960e+01
7.850000000000000000e+05 -1.190680000000000049e+01 -1.248269999999999946e+01 -1.309249999999999936e+01 -1.351260000000000083e+01 -1.389390000000000036e+01 -1.113790000000000013e+01 -1.243510000000000026e+01 -1.281670000000000087e+01 -1.321610000000000085e+01 -1.297240000000000038e+01 -1.091890000000000072e+01 -1.010609999999999964e+01 -1.090499999999999936e+01 -1.112069999999999936e+01 -1.062470000000000070e+01
7.860000000000000000e+05 -1.191089999999999982e+01 -1.248690000000000033e+01 -1.309660000000000046e+01 -1.351679999999999993e+01 -1.389809999999999945e+01 -1.114199999999999946e+01 -1.243919999999999959e+01 -1.282080000000000020e+01 -1.322020000000000017e+01 -1.297649999999999970e+01 -1.092300000000000004e+01 -1.011020000000000074e+01 -1.090910000000000046e+01 -1.112480000000000047e+01 -1.062880000000000003e+01
7.870000000000000000e+05 -1.191499999999999915e+01 -1.249099999999999966e+01 -1.310069999999999979e+01 -1.352089999999999925e+01 -1.390220000000000056e+01 -1.114610000000000056e+01 -1.244330000000000069e+01 -1.282489999999999952e+01 -1.322429999999999950e+01 -1.298060000000000080e+01 -1.092709999999999937e+01 -1.011420000000000030e+01 -1.091319999999999979e+01 -1.112889999999999979e+01 -1.063279999999999959e+01
7.880000000000000000e+05 -1.191910000000000025e+01 -1.249510000000000076e+01 -1.310490000000000066e+01 -1.352500000000000036e+01 -1.390629999999999988e+01 -1.115019999999999989e+01 -1.244740000000000002e+01 -1.282910000000000039e+01 -1.322840000000000060e+01 -1.298470000000000013e+01 -1.093120000000000047e+01 -1.011829999999999963e+01 -1.091729999999999912e+01 -1.113299999999999912e+01 -1.063690000000000069e+01
7.890000000000000000e+05 -1.192319999999999958e+01 -1.249920000000000009e+01 -1.310899999999999999e+01 -1.352909999999999968e+01 -1.391039999999999921e+01 -1.115429999999999922e+01 -1.245149999999999935e+01 -1.283319999999999972e+01 -1.323259999999999970e+01 -1.298889999999999922e+01 -1.093520000000000003e+01 -1.012229999999999919e+01 -1.092140000000000022e+01 -1.113710000000000022e+01 -1.064100000000000001e+01
7.900000000000000000e+05 -1.192730000000000068e+01 -1.250329999999999941e+01 -1.311309999999999931e+01 -1.353320000000000078e+01 -1.391450000000000031e+01 -1.115840000000000032e+01 -1.245560000000000045e+01 -1.283730000000000082e+01 -1.323670000000000080e+01 -1.299300000000000033e+01 -1.093929999999999936e+01 -1.012640000000000029e+01 -1.092539999999999978e+01 -1.114109999999999978e+01 -1.064499999999999957e+01
7.910000000000000000e+05 -1.193140000000000001e+01 -1.250740000000000052e+01 -1.311720000000000041e+01 -1.353730000000000011e+01 -1.391869999999999941e+01 -1.116249999999999964e+01 -1.245969999999999978e+01 -1.284140000000000015e+01 -1.324080000000000013e+01 -1.299709999999999965e+01 -1.094340000000000046e+01 -1.013039999999999985e+01 -1.092950000000000088e+01 -1.114520000000000088e+01 -1.064910000000000068e+01
7.920000000000000000e+05 -1.193549999999999933e+01 -1.251149999999999984e+01 -1.312129999999999974e+01 -1.354139999999999944e+01 -1.392280000000000051e+01 -1.116660000000000075e+01 -1.246380000000000088e+01 -1.284549999999999947e+01 -1.324489999999999945e+01 -1.300120000000000076e+01 -1.094740000000000002e+01 -1.013439999999999941e+01 -1.093360000000000021e+01 -1.114930000000000021e+01 -1.065310000000000024e+01
7.930000000000000000e+05 -1.193960000000000043e+01 -1.251549999999999940e+01 -1.312540000000000084e+01 -1.354550000000000054e+01 -1.392689999999999984e+01 -1.117060000000000031e+01 -1.246790000000000020e+01 -1.284950000000000081e+01 -1.324900000000000055e+01 -1.300520000000000032e+01 -1.095149999999999935e+01 -1.013840000000000074e+01 -1.093759999999999977e+01 -1.115329999999999977e+01 -1.065719999999999956e+01
7.940000000000000000e+05 -1.194359999999999999e+01 -1.251960000000000051e+01 -1.312940000000000040e+01 -1.354959999999999987e+01 -1.393089999999999939e+01 -1.117469999999999963e+01 -1.247199999999999953e+01 -1.285360000000000014e+01 -1.325309999999999988e+01 -1.300929999999999964e+01 -1.095550000000000068e+01 -1.014250000000000007e+01 -1.094170000000000087e+01 -1.115740000000000087e+01 -1.066119999999999912e+01
7.950000000000000000e+05 -1.194769999999999932e+01 -1.252369999999999983e+01 -1.313349999999999973e+01 -1.355369999999999919e+01 -1.393500000000000050e+01 -1.117880000000000074e+01 -1.247600000000000087e+01 -1.285769999999999946e+01 -1.325709999999999944e+01 -1.301340000000000074e+01 -1.095960000000000001e+01 -1.014649999999999963e+01 -1.094570000000000043e+01 -1.116140000000000043e+01 -1.066520000000000046e+01
7.960000000000000000e+05 -1.195170000000000066e+01 -1.252779999999999916e+01 -1.313760000000000083e+01 -1.355780000000000030e+01 -1.393909999999999982e+01 -1.118280000000000030e+01 -1.248010000000000019e+01 -1.286180000000000057e+01 -1.326120000000000054e+01 -1.301750000000000007e+01 -1.096359999999999957e+01 -1.015049999999999919e+01 -1.094969999999999999e+01 -1.116549999999999976e+01 -1.066929999999999978e+01
7.970000000000000000e+05 -1.195579999999999998e+01 -1.253180000000000049e+01 -1.314170000000000016e+01 -1.356179999999999986e+01 -1.394319999999999915e+01 -1.118689999999999962e+01 -1.248419999999999952e+01 -1.286580000000000013e+01 -1.326529999999999987e+01 -1.302159999999999940e+01 -1.096759999999999913e+01 -1.015450000000000053e+01 -1.095379999999999932e+01 -1.116949999999999932e+01 -1.067329999999999934e+01
7.980000000000000000e+05 -1.195979999999999954e+01 -1.253589999999999982e+01 -1.314569999999999972e+01 -1.356589999999999918e+01 -1.394730000000000025e+01 -1.119089999999999918e+01 -1.248820000000000086e+01 -1.286989999999999945e+01 -1.326939999999999920e+01 -1.302560000000000073e+01 -1.097170000000000023e+01 -1.015850000000000009e+01 -1.095780000000000065e+01 -1.117350000000000065e+01 -1.067730000000000068e+01
7.990000000000000000e+05 -1.196390000000000065e+01 -1.253989999999999938e+01 -1.314980000000000082e+01 -1.357000000000000028e+01 -1.395129999999999981e+01 -1.119500000000000028e+01 -1.249230000000000018e+01 -1.287400000000000055e+01 -1.327340000000000053e+01 -1.302970000000000006e+01 -1.097569999999999979e+01 -1.016249999999999964e+01 -1.096180000000000021e+01 -1.117750000000000021e+01 -1.068130000000000024e+01
8.000000000000000000e+05 -1.196790000000000020e+01 -1.254400000000000048e+01 -1.315380000000000038e+01 -1.357399999999999984e+01 -1.395539999999999914e+01 -1.119899999999999984e+01 -1.249629999999999974e+01 -1.287800000000000011e+01 -1.327749999999999986e+01 -1.303369999999999962e+01 -1.097969999999999935e+01 -1.016649999999999920e+01 -1.096579999999999977e+01 -1.118159999999999954e+01 -1.068529999999999980e+01
8.010000000000000000e+05 -1.197199999999999953e+01 -1.254800000000000004e+01 -1.315789999999999971e+01 -1.357809999999999917e+01 -1.395940000000000047e+01 -1.120309999999999917e+01 -1.250040000000000084e+01 -1.288209999999999944e+01 -1.328149999999999942e+01 -1.303780000000000072e+01 -1.098370000000000068e+01 -1.017050000000000054e+01 -1.096979999999999933e+01 -1.118560000000000088e+01 -1.068929999999999936e+01
8.020000000000000000e+05 -1.197600000000000087e+01 -1.255209999999999937e+01 -1.316189999999999927e+01 -1.358210000000000051e+01 -1.396349999999999980e+01 -1.120710000000000051e+01 -1.250440000000000040e+01 -1.288610000000000078e+01 -1.328560000000000052e+01 -1.304180000000000028e+01 -1.098770000000000024e+01 -1.017450000000000010e+01 -1.097390000000000043e+01 -1.118960000000000043e+01 -1.069330000000000069e+01
8.030000000000000000e+05 -1.198000000000000043e+01 -1.255610000000000070e+01 -1.316600000000000037e+01 -1.358619999999999983e+01 -1.396749999999999936e+01 -1.121110000000000007e+01 -1.250839999999999996e+01 -1.289010000000000034e+01 -1.328960000000000008e+01 -1.304589999999999961e+01 -1.099169999999999980e+01 -1.017839999999999989e+01 -1.097789999999999999e+01 -1.119359999999999999e+01 -1.069730000000000025e+01
8.040000000000000000e+05 -1.198399999999999999e+01 -1.256010000000000026e+01 -1.316999999999999993e+01 -1.359019999999999939e+01 -1.397160000000000046e+01 -1.121509999999999962e+01 -1.251239999999999952e+01 -1.289419999999999966e+01 -1.329369999999999941e+01 -1.304989999999999917e+01 -1.099569999999999936e+01 -1.018239999999999945e+01 -1.098189999999999955e+01 -1.119759999999999955e+01 -1.070129999999999981e+01
8.050000000000000000e+05 -1.198809999999999931e+01 -1.256409999999999982e+01 -1.317399999999999949e+01 -1.359420000000000073e+01 -1.397560000000000002e+01 -1.121909999999999918e+01 -1.251650000000000063e+01 -1.289819999999999922e+01 -1.329770000000000074e+01 -1.305390000000000050e+01 -1.099970000000000070e+01 -1.018640000000000079e+01 -1.098579999999999934e+01 -1.120159999999999911e+01 -1.070529999999999937e+01
8.060000000000000000e+05 -1.199210000000000065e+01 -1.256819999999999915e+01 -1.317810000000000059e+01 -1.359830000000000005e+01 -1.397959999999999958e+01 -1.122310000000000052e+01 -1.252050000000000018e+01 -1.290220000000000056e+01 -1.330170000000000030e+01 -1.305799999999999983e+01 -1.100370000000000026e+01 -1.019030000000000058e+01 -1.098980000000000068e+01 -1.120560000000000045e+01 -1.070930000000000071e+01
8.070000000000000000e+05 -1.199610000000000021e+01 -1.257220000000000049e+01 -1.318210000000000015e+01 -1.360229999999999961e+01 -1.398370000000000068e+01 -1.122719999999999985e+01 -1.252449999999999974e+01 -1.290620000000000012e+01 -1.330569999999999986e+01 -1.306199999999999939e+01 -1.100769999999999982e+01 -1.019430000000000014e+01 -1.099380000000000024e+01 -1.120960000000000001e+01 -1.071320000000000050e+01
8.080000000000000000e+05 -1.200009999999999977e+01 -1.257620000000000005e+01 -1.318609999999999971e+01 -1.360629999999999917e+01 -1.398770000000000024e+01 -1.123119999999999941e+01 -1.252849999999999930e+01 -1.291019999999999968e+01 -1.330979999999999919e+01 -1.306600000000000072e+01 -1.101169999999999938e+01 -1.019819999999999993e+01 -1.099779999999999980e+01 -1.121359999999999957e+01 -1.071720000000000006e+01
8.090000000000000000e+05 -1.200409999999999933e+01 -1.258019999999999960e+01 -1.319009999999999927e+01 -1.361030000000000051e+01 -1.399169999999999980e+01 -1.123509999999999920e+01 -1.253250000000000064e+01 -1.291419999999999924e+01 -1.331380000000000052e+01 -1.307000000000000028e+01 -1.101559999999999917e+01 -1.020219999999999949e+01 -1.100179999999999936e+01 -1.121749999999999936e+01 -1.072119999999999962e+01
8.100000000000000000e+05 -1.200799999999999912e+01 -1.258419999999999916e+01 -1.319410000000000061e+01 -1.361430000000000007e+01 -1.399569999999999936e+01 -1.123910000000000053e+01 -1.253650000000000020e+01 -1.291820000000000057e+01 -1.331780000000000008e+01 -1.307399999999999984e+01 -1.101960000000000051e+01 -1.020609999999999928e+01 -1.100569999999999915e+01 -1.122150000000000070e+01 -1.072509999999999941e+01
8.110000000000000000e+05 -1.201200000000000045e+01 -1.258820000000000050e+01 -1.319810000000000016e+01 -1.361829999999999963e+01 -1.399970000000000070e+01 -1.124310000000000009e+01 -1.254049999999999976e+01 -1.292220000000000013e+01 -1.332179999999999964e+01 -1.307799999999999940e+01 -1.102360000000000007e+01 -1.021010000000000062e+01 -1.100970000000000049e+01 -1.122550000000000026e+01 -1.072910000000000075e+01
8.120000000000000000e+05 -1.201600000000000001e+01 -1.259220000000000006e+01 -1.320209999999999972e+01 -1.362229999999999919e+01 -1.400370000000000026e+01 -1.124709999999999965e+01 -1.254449999999999932e+01 -1.292619999999999969e+01 -1.332579999999999920e+01 -1.308200000000000074e+01 -1.102749999999999986e+01 -1.021400000000000041e+01 -1.101370000000000005e+01 -1.122940000000000005e+01 -1.073300000000000054e+01
8.130000000000000000e+05 -1.201999999999999957e+01 -1.259609999999999985e+01 -1.320609999999999928e+01 -1.362630000000000052e+01 -1.400769999999999982e+01 -1.125109999999999921e+01 -1.254850000000000065e+01 -1.293019999999999925e+01 -1.332980000000000054e+01 -1.308600000000000030e+01 -1.103149999999999942e+01 -1.021790000000000020e+01 -1.101759999999999984e+01 -1.123339999999999961e+01 -1.073700000000000010e+01
8.140000000000000000e+05 -1.202399999999999913e+01 -1.260009999999999941e+01 -1.321010000000000062e+01 -1.363030000000000008e+01 -1.401169999999999938e+01 -1.125500000000000078e+01 -1.255240000000000045e+01 -1.293420000000000059e+01 -1.333380000000000010e+01 -1.308999999999999986e+01 -1.103539999999999921e+01 -1.022189999999999976e+01 -1.102159999999999940e+01 -1.123729999999999940e+01 -1.074089999999999989e+01
8.150000000000000000e+05 -1.202790000000000070e+01 -1.260410000000000075e+01 -1.321410000000000018e+01 -1.363429999999999964e+01 -1.401570000000000071e+01 -1.125900000000000034e+01 -1.255640000000000001e+01 -1.293820000000000014e+01 -1.333779999999999966e+01 -1.309399999999999942e+01 -1.103940000000000055e+01 -1.022579999999999956e+01 -1.102549999999999919e+01 -1.124130000000000074e+01 -1.074489999999999945e+01
8.160000000000000000e+05 -1.203190000000000026e+01 -1.260810000000000031e+01 -1.321799999999999997e+01 -1.363829999999999920e+01 -1.401970000000000027e+01 -1.126299999999999990e+01 -1.256039999999999957e+01 -1.294209999999999994e+01 -1.334169999999999945e+01 -1.309789999999999921e+01 -1.104330000000000034e+01 -1.022969999999999935e+01 -1.102940000000000076e+01 -1.124520000000000053e+01 -1.074879999999999924e+01
8.170000000000000000e+05 -1.203580000000000005e+01 -1.261200000000000010e+01 -1.322199999999999953e+01 -1.364230000000000054e+01 -1.402360000000000007e+01 -1.126689999999999969e+01 -1.256429999999999936e+01 -1.294609999999999950e+01 -1.334570000000000078e+01 -1.310190000000000055e+01 -1.104729999999999990e+01 -1.023359999999999914e+01 -1.103340000000000032e+01 -1.124920000000000009e+01 -1.075270000000000081e+01
8.180000000000000000e+05 -1.203979999999999961e+01 -1.261599999999999966e+01 -1.322600000000000087e+01 -1.364620000000000033e+01 -1.402759999999999962e+01 -1.127089999999999925e+01 -1.256830000000000069e+01 -1.295010000000000083e+01 -1.334970000000000034e+01 -1.310590000000000011e+01 -1.105119999999999969e+01 -1.023750000000000071e+01 -1.103730000000000011e+01 -1.125309999999999988e+01 -1.075660000000000061e+01
8.190000000000000000e+05 -1.204369999999999941e+01 -1.261989999999999945e+01 -1.322990000000000066e+01 -1.365019999999999989e+01 -1.403159999999999918e+01 -1.127480000000000082e+01 -1.257220000000000049e+01 -1.295400000000000063e+01 -1.335360000000000014e+01 -1.310979999999999990e+01 -1.105509999999999948e+01 -1.024140000000000050e+01 -1.104119999999999990e+01 -1.125699999999999967e+01 -1.076060000000000016e+01
8.200000000000000000e+05 -1.204770000000000074e+01 -1.262390000000000079e+01 -1.323390000000000022e+01 -1.365409999999999968e+01 -1.403550000000000075e+01 -1.127880000000000038e+01 -1.257620000000000005e+01 -1.295800000000000018e+01 -1.335759999999999970e+01 -1.311379999999999946e+01 -1.105899999999999928e+01 -1.024530000000000030e+01 -1.104519999999999946e+01 -1.126099999999999923e+01 -1.076449999999999996e+01
8.210000000000000000e+05 -1.205160000000000053e+01 -1.262780000000000058e+01 -1.323780000000000001e+01 -1.365809999999999924e+01 -1.403950000000000031e+01 -1.128270000000000017e+01 -1.258009999999999984e+01 -1.296189999999999998e+01 -1.336159999999999926e+01 -1.311769999999999925e+01 -1.106290000000000084e+01 -1.024920000000000009e+01 -1.104909999999999926e+01 -1.126490000000000080e+01 -1.076839999999999975e+01
8.220000000000000000e+05 -1.205550000000000033e+01 -1.263180000000000014e+01 -1.324179999999999957e+01 -1.366200000000000081e+01 -1.404340000000000011e+01 -1.128659999999999997e+01 -1.258409999999999940e+01 -1.296589999999999954e+01 -1.336550000000000082e+01 -1.312170000000000059e+01 -1.106690000000000040e+01 -1.025309999999999988e+01 -1.105300000000000082e+01 -1.126880000000000059e+01 -1.077229999999999954e+01
8.230000000000000000e+05 -1.205949999999999989e+01 -1.263569999999999993e+01 -1.324569999999999936e+01 -1.366600000000000037e+01 -1.404739999999999966e+01 -1.129059999999999953e+01 -1.258799999999999919e+01 -1.296979999999999933e+01 -1.336950000000000038e+01 -1.312560000000000038e+01 -1.107080000000000020e+01 -1.025699999999999967e+01 -1.105690000000000062e+01 -1.127270000000000039e+01 -1.077619999999999933e+01
8.240000000000000000e+05 -1.206339999999999968e+01 -1.263959999999999972e+01 -1.324970000000000070e+01 -1.366990000000000016e+01 -1.405129999999999946e+01 -1.129449999999999932e+01 -1.259190000000000076e+01 -1.297380000000000067e+01 -1.337340000000000018e+01 -1.312959999999999994e+01 -1.107469999999999999e+01 -1.026079999999999970e+01 -1.106080000000000041e+01 -1.127660000000000018e+01 -1.078009999999999913e+01
